subclass,zoning,frontage,area,street,alley,shape,contour,utilities,config,slope,neighborhood,cond1,cond2,type,style,qual,cond,built,remo,roof_s,roof_m,ext1,ext2,veneer_t,veneer_a,ext_q,ext_c,foundation,bsmt_q,bsmt_c,bsmt_e,bsmt_t1,bsmt_sf1,bsmt_t2,bsmt_sft,heat,heat_qc,cent_air,electrical,1f_sf,2f_sf,grla_sf,bsmt_fullb,full_b,half_b,bed_abvgr,kit_qual,tot_room_abv,functional,fireplaces,garage_t,garage_fin,garage_cars,garage_a,garage_q,garage_c,paved_dr,wood_dk_sf,open_porch_sf,enclosed_porch,screen porch,pool_sq,month,sale_t,saleprice
60,RL,64.0,8633,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,738.0,GasA,Ex,Y,SBrkr,738,738,1476,1.0,2,1,3,Gd,7,Typ,0,Attchd,Fin,2.0,540.0,TA,TA,Y,100,35,0,0,0,2,WD ,173500
85,RL,70.0,8400,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,744.0,Unf,833.0,GasA,Gd,Y,SBrkr,898,0,898,1.0,1,0,3,TA,6,Typ,0,Attchd,RFn,1.0,326.0,TA,TA,Y,143,0,0,0,0,8,WD ,140000
85,RL,0.0,8014,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,456.0,Unf,456.0,GasA,TA,Y,SBrkr,1034,0,1034,0.0,1,0,3,TA,5,Typ,1,Basment,Fin,2.0,504.0,TA,TA,Y,0,0,0,0,0,6,WD ,149900
20,RL,0.0,12250,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,864.0,GasA,Ex,Y,SBrkr,1174,0,1174,1.0,1,0,3,TA,5,Typ,0,Attchd,Unf,2.0,528.0,TA,TA,Y,211,0,280,0,0,5,WD ,158000
160,FV,0.0,2403,Pave,0,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,244.0,Unf,530.0,GasA,Ex,Y,SBrkr,530,550,1080,0.0,2,1,2,Gd,4,Typ,0,Attchd,RFn,2.0,496.0,TA,TA,Y,0,50,0,0,0,6,WD ,147110
50,RM,50.0,8600,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,780.0,GasA,TA,Y,SBrkr,780,596,1376,0.0,2,0,3,TA,7,Typ,1,Detchd,Unf,1.0,198.0,TA,TA,N,0,0,0,0,0,6,WD ,119500
50,RL,60.0,13680,Pave,0,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,728.0,Unf,840.0,GasA,Ex,Y,SBrkr,840,727,1567,1.0,1,1,2,TA,6,Min2,2,Detchd,Unf,2.0,440.0,TA,TA,Y,0,21,150,0,0,2,WD ,205000
120,RL,39.0,5389,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180.0,Unf,1595.0,GasA,Ex,Y,SBrkr,1616,0,1616,1.0,2,0,2,Gd,5,Typ,1,Attchd,RFn,2.0,608.0,TA,TA,Y,237,152,0,0,0,3,WD ,236500
50,RL,60.0,10890,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,930.0,Unf,1058.0,GasA,TA,Y,SBrkr,1058,493,1551,1.0,2,0,3,Fa,6,Typ,0,Detchd,Unf,1.0,240.0,Fa,TA,Y,0,0,0,0,0,7,WD ,137000
20,RL,68.0,9768,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,100.0,ALQ,960.0,GasA,Gd,Y,SBrkr,960,0,960,1.0,1,0,2,TA,5,Typ,0,Attchd,RFn,1.0,330.0,TA,TA,Y,0,70,0,0,0,2,WD ,122000
20,RL,73.0,8993,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1302.0,GasA,Ex,Y,SBrkr,1302,0,1302,0.0,2,0,3,Gd,6,Typ,0,Attchd,Fin,2.0,436.0,TA,TA,Y,0,22,0,0,0,8,New,176485
30,RL,50.0,11672,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,816.0,GasA,TA,Y,FuseA,816,0,816,0.0,1,0,2,TA,4,Typ,0,Detchd,Unf,1.0,210.0,Fa,Fa,N,168,0,112,0,0,7,WD ,109000
120,RM,0.0,9763,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,1102.0,ALQ,1502.0,GasA,Ex,Y,SBrkr,1502,0,1502,1.0,1,1,1,Gd,5,Typ,1,Attchd,Fin,1.0,286.0,TA,TA,Y,0,0,0,0,0,9,WD ,330000
20,RM,56.0,9836,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,96.0,Unf,192.0,GasA,Gd,N,SBrkr,1133,0,1133,1.0,1,0,3,TA,7,Typ,0,Detchd,Unf,1.0,308.0,TA,TA,Y,0,175,0,0,0,12,WD ,143000
60,RL,89.0,10557,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,1408.0,GasA,Ex,Y,SBrkr,1671,1407,3078,1.0,2,1,4,Gd,9,Typ,1,Attchd,Fin,3.0,806.0,TA,TA,Y,108,87,0,0,0,7,WD ,410000
60,RL,70.0,8462,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,814.0,Unf,928.0,GasA,Ex,Y,SBrkr,936,785,1721,0.0,2,1,3,Gd,7,Typ,0,Attchd,RFn,2.0,471.0,TA,TA,Y,300,87,0,0,0,7,WD ,201000
50,RL,60.0,10818,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,1077.0,GasA,TA,Y,FuseA,981,779,1760,0.0,1,1,4,TA,7,Typ,1,Detchd,Unf,2.0,648.0,Fa,TA,Y,120,0,96,0,0,2,COD,80000
70,RL,61.0,7259,Pave,0,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,774.0,LwQ,1028.0,GasA,Ex,Y,SBrkr,1436,884,2320,1.0,2,1,3,Gd,9,Typ,1,Detchd,Unf,1.0,180.0,TA,TA,Y,224,0,0,0,0,7,WD ,259500
60,RL,0.0,11800,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,766.0,Unf,1122.0,GasA,Ex,Y,SBrkr,1146,1340,2486,1.0,3,1,5,Gd,10,Typ,1,BuiltIn,Fin,2.0,452.0,TA,TA,Y,143,32,0,0,0,7,WD ,279900
20,RL,75.0,7500,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340.0,Rec,1246.0,GasA,Ex,Y,SBrkr,1246,0,1246,1.0,1,1,3,Gd,6,Typ,0,Attchd,RFn,1.0,305.0,TA,TA,Y,218,0,0,0,0,5,WD ,154000
50,RL,0.0,159000,Pave,0,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,2006,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,697.0,Unf,1444.0,GasA,Gd,Y,SBrkr,1444,700,2144,0.0,2,0,4,Gd,7,Typ,2,Attchd,Fin,2.0,389.0,TA,TA,Y,0,98,0,0,0,6,WD ,277000
50,RL,62.0,6488,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,230.0,Unf,799.0,GasA,Ex,N,FuseA,799,351,1150,0.0,1,0,3,TA,6,Mod,2,BuiltIn,Unf,1.0,215.0,TA,TA,Y,264,0,0,0,0,3,WD ,128000
20,RL,110.0,14230,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,1566.0,GasA,Ex,Y,SBrkr,1600,0,1600,0.0,2,0,3,Gd,7,Typ,1,Attchd,RFn,3.0,890.0,TA,TA,Y,0,56,0,0,0,7,WD ,256300
50,RL,110.0,7810,Pave,0,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,TA,Gd,BrkTil,TA,Gd,No,GLQ,189.0,Unf,930.0,GasA,Ex,Y,SBrkr,1230,525,1755,0.0,2,0,4,Gd,7,Typ,1,Detchd,Unf,1.0,231.0,Fa,TA,Y,0,40,0,0,0,11,WD ,188000
20,RL,85.0,14331,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274.0,Unf,1800.0,GasA,Ex,Y,SBrkr,1800,0,1800,1.0,2,0,3,Gd,7,Typ,1,Attchd,Fin,3.0,765.0,TA,TA,Y,270,78,0,0,0,5,WD ,312500
160,FV,30.0,3182,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,600.0,GasA,Ex,Y,SBrkr,600,600,1200,0.0,2,1,2,Gd,4,Typ,0,Detchd,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,6,WD ,151000
160,RM,24.0,1920,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,ALQ,471.0,Unf,765.0,GasA,Ex,Y,SBrkr,765,600,1365,1.0,1,1,2,TA,6,Min1,0,Detchd,Unf,2.0,440.0,TA,TA,Y,240,36,0,0,0,8,WD ,122500
60,RL,68.0,10110,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,80.0,ALQ,835.0,GasA,Ex,Y,SBrkr,835,861,1696,1.0,2,1,3,Gd,7,Typ,0,Attchd,RFn,2.0,542.0,TA,TA,Y,143,66,0,0,0,7,WD ,188000
60,RL,91.0,10984,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,945.0,GasA,Ex,Y,SBrkr,945,864,1809,0.0,2,1,3,Gd,8,Typ,0,Attchd,RFn,2.0,638.0,TA,TA,Y,144,54,0,0,0,5,New,209700
20,RL,85.0,14082,Pave,0,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,1558.0,Unf,2220.0,GasA,Ex,Y,SBrkr,2234,0,2234,1.0,1,1,1,Gd,7,Typ,1,Attchd,RFn,2.0,724.0,TA,TA,Y,390,80,0,0,0,1,WD ,441929
60,RL,50.0,8480,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,602.0,Unf,886.0,GasA,Ex,Y,SBrkr,886,794,1680,0.0,2,1,3,Gd,7,Typ,0,Attchd,RFn,2.0,474.0,TA,TA,Y,144,96,0,0,0,10,WD ,163000
60,RL,0.0,12205,Pave,0,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,TA,TA,CBlock,TA,Fa,Gd,LwQ,568.0,Unf,832.0,GasA,Gd,Y,SBrkr,976,1111,2087,0.0,2,1,5,Gd,9,Typ,0,Attchd,Fin,2.0,444.0,TA,TA,Y,133,168,0,0,0,7,WD ,187500
20,RL,90.0,15750,Pave,0,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1246.0,Unf,1462.0,GasA,Ex,Y,SBrkr,1513,0,1513,1.0,2,0,2,Gd,5,Typ,1,Attchd,Fin,2.0,521.0,TA,TA,Y,135,34,0,0,0,6,WD ,220000
20,RL,70.0,8050,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,474.0,BLQ,949.0,GasA,TA,Y,SBrkr,1107,0,1107,1.0,1,0,3,Gd,5,Typ,0,Attchd,RFn,1.0,308.0,TA,TA,Y,88,64,0,0,0,3,WD ,127000
30,RM,30.0,5232,Pave,Grvl,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,680.0,GasA,Gd,N,FuseP,764,0,764,0.0,1,0,2,TA,4,Typ,0,Detchd,Unf,2.0,504.0,TA,TA,N,0,0,0,0,0,6,WD ,73000
20,RL,72.0,11846,Pave,0,IR1,HLS,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1567.0,Unf,1792.0,GasA,Ex,Y,SBrkr,1792,0,1792,1.0,2,0,2,Ex,6,Typ,1,Attchd,Fin,3.0,874.0,TA,TA,Y,206,49,0,0,0,8,WD ,374000
60,RL,130.0,16900,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,1110.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,1075.0,Unf,1479.0,GasA,Ex,Y,SBrkr,1515,1134,2649,1.0,2,1,4,Gd,10,Typ,1,Attchd,Fin,3.0,746.0,TA,TA,Y,0,60,0,0,0,1,WD ,421250
60,RL,0.0,9636,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,808.0,GasA,Gd,Y,SBrkr,808,785,1593,0.0,2,1,3,TA,7,Typ,1,BuiltIn,RFn,2.0,389.0,TA,TA,Y,342,40,0,0,0,12,WD ,178000
85,RL,90.0,10012,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,920.0,Rec,1138.0,GasA,TA,Y,SBrkr,1181,0,1181,1.0,2,0,3,TA,6,Typ,0,Detchd,RFn,2.0,588.0,TA,TA,Y,0,0,180,0,0,4,WD ,137500
20,RL,91.0,14303,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1314.0,Unf,1986.0,GasA,Ex,Y,SBrkr,1987,0,1987,1.0,2,0,2,Gd,7,Typ,1,Attchd,Fin,2.0,691.0,TA,TA,Y,262,36,0,0,0,8,WD ,301500
70,RL,43.0,5707,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,6,6,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,583.0,GasA,Gd,Y,FuseF,647,595,1242,0.0,1,1,3,TA,6,Typ,1,Detchd,Unf,1.0,180.0,Fa,TA,Y,329,96,0,0,0,3,WD ,105000
20,RL,78.0,9360,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,Av,ALQ,760.0,Unf,976.0,GasA,TA,Y,SBrkr,976,0,976,1.0,1,0,2,Gd,4,Typ,1,Attchd,RFn,2.0,504.0,TA,TA,Y,94,0,0,0,0,8,WD ,157500
50,RM,40.0,5680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,969.0,GasA,TA,N,FuseA,969,245,1214,0.0,1,0,2,TA,6,Typ,0,Detchd,Unf,1.0,216.0,TA,TA,N,0,0,77,0,0,9,WD ,117000
20,RL,70.0,7000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Unf,864.0,GasA,Gd,Y,SBrkr,864,0,864,0.0,1,0,3,TA,5,Typ,0,Attchd,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,2,WD ,105000
50,RL,51.0,10480,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,1064.0,GasA,Ex,Y,FuseA,1166,0,1639,0.0,1,0,3,TA,6,Maj2,0,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,3,WD ,115000
20,RL,95.0,11578,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,302.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,1736.0,GasA,Ex,Y,SBrkr,1736,0,1736,0.0,2,0,3,Ex,7,Typ,1,Attchd,RFn,3.0,834.0,TA,TA,Y,319,90,0,0,0,7,WD ,360000
60,RL,0.0,9130,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,252.0,TA,TA,CBlock,TA,TA,No,GLQ,400.0,Rec,800.0,GasA,Gd,Y,SBrkr,800,832,1632,0.0,1,1,4,Gd,7,Typ,0,Attchd,Unf,2.0,484.0,TA,TA,Y,0,40,0,0,0,7,WD ,173000
30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,630.0,GasA,TA,Y,FuseA,725,0,725,0.0,1,1,1,TA,4,Typ,0,Detchd,Unf,1.0,320.0,TA,TA,Y,0,30,0,0,0,11,WD ,78500
60,RL,62.0,8244,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,840.0,GasA,Ex,Y,SBrkr,840,880,1720,0.0,2,1,3,Gd,7,Typ,1,Attchd,Fin,2.0,440.0,TA,TA,Y,100,48,0,0,0,5,WD ,183500
20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,936.0,GasA,TA,N,SBrkr,936,0,936,0.0,1,0,2,TA,4,Min2,0,Detchd,Unf,2.0,576.0,TA,TA,Y,0,32,112,0,0,2,WD ,93000
120,RL,0.0,3621,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,72.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1084.0,Unf,1406.0,GasA,Ex,Y,SBrkr,1589,0,1589,1.0,2,0,2,Gd,7,Typ,1,Attchd,Fin,3.0,630.0,TA,TA,Y,143,20,0,0,0,11,WD ,226500
60,RL,59.0,7837,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,799.0,GasA,Gd,Y,SBrkr,799,772,1571,0.0,2,1,3,TA,7,Typ,1,Attchd,RFn,2.0,380.0,TA,TA,Y,0,40,0,0,0,5,WD ,178000
20,RL,72.0,10665,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1013.0,Unf,1453.0,GasA,Ex,Y,SBrkr,1479,0,1479,1.0,2,0,3,Gd,7,Typ,0,Attchd,RFn,2.0,558.0,TA,TA,Y,144,29,0,0,0,6,WD ,226000
60,RL,70.0,10457,Pave,0,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,7,1969,1969,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,Ex,CBlock,TA,TA,Gd,BLQ,496.0,LwQ,784.0,GasA,Ex,Y,SBrkr,784,848,1632,0.0,1,1,4,TA,7,Typ,1,Attchd,RFn,2.0,898.0,TA,TA,Y,0,173,368,0,0,4,WD ,173000
20,RL,60.0,8281,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,553.0,BLQ,864.0,GasA,Gd,Y,SBrkr,864,0,864,0.0,1,0,3,TA,5,Typ,1,Detchd,Unf,1.0,360.0,TA,TA,Y,0,0,236,0,0,12,WD ,62383
60,RL,67.0,14948,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,268.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1330.0,Unf,1452.0,GasA,Ex,Y,SBrkr,1476,1237,2713,1.0,2,1,3,Ex,11,Typ,1,Attchd,Fin,3.0,858.0,TA,TA,Y,126,66,0,0,0,11,New,446261
70,RL,43.0,7000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,8,1926,1997,Gable,CompShg,Wd Sdng,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,424.0,Unf,624.0,GasA,Ex,Y,SBrkr,743,736,1479,1.0,1,0,3,Gd,6,Typ,2,Detchd,Unf,1.0,312.0,TA,TA,Y,530,0,56,0,0,5,WD ,160000
120,RM,0.0,3940,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,24.0,Gd,TA,PConc,Gd,TA,No,GLQ,1087.0,Unf,1393.0,GasA,Ex,Y,SBrkr,1576,0,1576,1.0,2,0,2,Gd,7,Typ,1,Attchd,RFn,3.0,668.0,TA,TA,Y,143,20,0,0,0,5,WD ,219990
